timestamp,symbol,price,day_high,day_low,open,volume,log_returns
2025-11-19 16:58:00,BTC,39.7455,40.87,39.5643,40.35,1224399,-0.04078425368655565
2025-11-19 16:59:00,BTC,39.7297,40.87,39.5643,40.35,1230864,-0.04118186200231075
2025-11-19 17:00:00,BTC,39.7701,40.87,39.5643,40.35,1233928,-0.04016550715669643
2025-11-19 17:01:00,BTC,39.83,40.87,39.5643,40.35,1239511,-0.038660483637715834
2025-11-19 17:02:00,BTC,39.84,40.87,39.5643,40.35,1245529,-0.03840944811487106
2025-11-19 17:03:00,BTC,39.825,40.87,39.57,40.35,1245530,-0.03878602503515642
2025-11-19 17:04:00,BTC,39.7335,40.87,39.57,40.35,1253094,-0.04108622024605391
2025-11-19 17:05:00,BTC,39.655,40.87,39.57,40.35,1271025,-0.04306383729598565
2025-11-19 17:06:00,BTC,39.63,40.87,39.5643,40.35,1283374,-0.04369447362892495
2025-11-19 17:07:00,BTC,39.67,40.87,39.5643,40.35,1283792,-0.04268564630502984
2025-11-19 17:08:00,BTC,39.645,40.87,39.5643,40.35,1289662,-0.043316044106906405
2025-11-19 17:09:00,BTC,39.64,40.87,39.57,40.35,1292853,-0.04344217136948145
2025-11-19 17:10:00,BTC,39.615,40.87,39.57,40.35,1301645,-0.044073046414063344
2025-11-19 17:11:00,BTC,39.6157,40.87,39.5643,40.35,1310845,-0.04405537649571075
2025-11-19 17:12:00,BTC,39.615,40.87,39.57,40.35,1315678,-0.044073046414063344
2025-11-19 17:13:00,BTC,39.555,40.87,39.545,40.35,1317596,-0.045588772357909015
2025-11-19 17:14:00,BTC,39.535,40.87,39.525,40.35,1328894,-0.04609452530837841
2025-11-19 17:15:00,BTC,39.52,40.87,39.52,40.35,1333219,-0.046474007951601566
2025-11-19 17:16:00,BTC,39.575,40.87,39.51,40.35,1335412,-0.04508327506419271
2025-11-19 17:17:00,BTC,39.5454,40.87,39.51,40.35,1342825,-0.04583150185225115
2025-11-19 17:18:00,BTC,39.5397,40.9,39.51,40.35,1346823,-0.04597565037099535
2025-11-19 17:19:00,BTC,39.54,40.9,39.51,40.35,1347976,-0.04596806308879785
2025-11-19 17:20:00,BTC,39.52,40.9,39.51,40.35,1357083,-0.046474007951601566
2025-11-19 17:36:00,BTC,39.3776,40.9,39.3776,40.35,1484537,-0.05008375411943956
2025-11-19 17:37:00,BTC,39.4191,40.9,39.365,40.35,1489762,-0.049030410417555216
2025-11-19 17:38:00,BTC,39.3252,40.87,39.3252,40.35,1508682,-0.05141534607659217
2025-11-19 17:39:00,BTC,39.3452,40.9,39.3252,40.35,1512584,-0.050906895619218955
2025-11-19 17:40:00,BTC,39.4031,40.9,39.3252,40.35,1521858,-0.04943638741945966
2025-11-19 17:41:00,BTC,39.395,40.87,39.3252,40.35,1531551,-0.049641976133617115
2025-11-19 17:42:00,BTC,39.473,40.9,39.3252,40.35,1544833,-0.047663986950910335
2025-11-19 17:43:00,BTC,39.5638,40.9,39.3252,40.35,1556199,-0.04536632206704785
2025-11-19 17:44:00,BTC,39.5642,40.9,39.3252,40.35,1562800,-0.045356211865854874
2025-11-19 17:45:00,BTC,39.5091,40.87,39.3252,40.35,1564091,-0.046749855710695946
2025-11-19 17:46:00,BTC,39.43,40.87,39.3252,40.35,1576672,-0.04875393294173281
2025-11-19 17:47:00,BTC,39.4465,40.87,39.3252,40.35,1594690,-0.048335557373834194
2025-11-19 17:48:00,BTC,39.4655,40.9,39.3252,40.35,1603227,-0.04785400829721327
2025-11-19 17:49:00,BTC,39.435,40.87,39.3252,40.35,1615771,-0.048627133981314435
2025-11-19 17:50:00,BTC,39.45,40.9,39.3252,40.35,1622321,-0.04824683353938532
2025-11-19 17:51:00,BTC,39.43,40.87,39.3252,40.35,1630618,-0.04875393294173281
2025-11-19 17:52:00,BTC,39.475,40.9,39.3252,40.35,1640585,-0.047613320689562894
2025-11-19 17:53:00,BTC,39.5065,40.87,39.3252,40.35,1654199,-0.0468156655001788
2025-11-19 17:54:00,BTC,39.52,40.9,39.3252,40.35,1661799,-0.046474007951601566
2025-11-19 17:55:00,BTC,39.455,40.9,39.3252,40.35,1663498,-0.04812009885827041
2025-11-19 17:56:00,BTC,39.498,40.87,39.3252,40.35,1669165,-0.047030843117474054
2025-11-19 17:57:00,BTC,39.49,40.9,39.3252,40.35,1679349,-0.04723340553271054
2025-11-19 17:58:00,BTC,39.545,40.87,39.3252,40.35,1681173,-0.04584161685988807
2025-11-19 17:59:00,BTC,39.5758,40.9,39.3252,40.35,1695064,-0.04506306048644939
2025-11-19 18:00:00,BTC,39.5845,40.87,39.3252,40.35,1703700,-0.04484325333475773
2025-11-19 18:10:00,BTC,39.51,40.9,39.3252,40.35,1773418,-0.04672707640796941
2025-11-19 18:11:00,BTC,39.575,40.9,39.3252,40.35,1773418,-0.04508327506419271
2025-11-19 18:12:00,BTC,39.585,40.87,39.3252,40.35,1774367,-0.04483062220787157
2025-11-19 18:13:00,BTC,39.61,40.9,39.3252,40.35,1787316,-0.04419926919744337
2025-11-19 18:14:00,BTC,39.66,40.87,39.3252,40.35,1790303,-0.04293775773961884
2025-11-19 18:15:00,BTC,39.67,40.9,39.3252,40.35,1796523,-0.04268564630502984
2025-11-19 18:16:00,BTC,39.5879,40.9,39.3252,40.35,1801304,-0.044757364817999676
2025-11-19 18:17:00,BTC,39.54,40.9,39.3252,40.35,1808374,-0.04596806308879785
2025-11-19 18:18:00,BTC,39.515,40.87,39.3252,40.35,1813454,-0.046600534174330056
2025-11-19 18:19:00,BTC,39.465,40.87,39.3252,40.35,1826010,-0.047866677670902844
2025-11-19 18:20:00,BTC,39.44,40.87,39.3252,40.35,1830186,-0.048500351096834045
2025-11-19 18:21:00,BTC,39.47,40.87,39.3252,40.35,1834409,-0.047739991156512895
2025-11-19 18:22:00,BTC,39.5155,40.87,39.3252,40.35,1835085,-0.046587880831632955
2025-11-19 18:23:00,BTC,39.515,40.87,39.3252,40.35,1842838,-0.046600534174330056
2025-11-19 18:24:00,BTC,39.465,40.87,39.3252,40.35,1846612,-0.047866677670902844
2025-11-19 18:26:00,BTC,39.385,40.87,39.3252,40.35,1871881,-0.04989584767598103
2025-11-19 18:27:00,BTC,39.36,40.87,39.3252,40.35,1873388,-0.050530808647216
2025-11-19 18:28:00,BTC,39.32,40.87,39.31,40.35,1881240,-0.05154758555230285
2025-11-19 18:29:00,BTC,39.3552,40.87,39.3064,40.35,1889999,-0.05065276730338273
2025-11-19 18:30:00,BTC,39.365,40.87,39.3064,40.35,1896427,-0.05040378419483808
2025-11-19 18:31:00,BTC,39.39,40.87,39.305,40.35,1910352,-0.04976890384845409
2025-11-19 18:32:00,BTC,39.3642,40.87,39.3064,40.35,1918511,-0.05042410702296367
2025-11-19 18:33:00,BTC,39.34,40.87,39.3064,40.35,1923273,-0.051039067870355594
2025-11-19 18:34:00,BTC,39.325,40.87,39.3,40.35,1928024,-0.05142043188692706
2025-11-19 18:35:00,BTC,39.3851,40.87,39.305,40.35,1947544,-0.04989330864149966
2025-11-19 18:36:00,BTC,39.385,40.87,39.3,40.35,1958068,-0.04989584767598103
2025-11-19 18:37:00,BTC,39.42,40.87,39.3,40.35,1968839,-0.049007579106694496
2025-11-19 18:38:00,BTC,39.425,40.87,39.305,40.35,1969539,-0.04888074798216661
2025-11-19 18:39:00,BTC,39.4648,40.87,39.3,40.35,1979746,-0.04787174546532283
2025-11-19 18:40:00,BTC,39.395,40.87,39.305,40.35,1986806,-0.049641976133617115
2025-11-19 18:41:00,BTC,39.35,40.87,39.3,40.35,1997040,-0.05078490596785635
2025-11-19 18:42:00,BTC,39.345,40.87,39.3,40.35,2005802,-0.05091197884432196
2025-11-19 18:43:00,BTC,39.365,40.87,39.305,40.35,2006885,-0.05040378419483808
2025-11-19 18:44:00,BTC,39.305,40.87,39.3,40.35,2011206,-0.05192914358554882
2025-11-19 18:45:00,BTC,39.3031,40.87,39.3031,40.35,2014599,-0.05197748465982415
2025-11-19 18:46:00,BTC,39.2918,40.87,39.29,40.35,2017742,-0.05226503512627576
2025-11-18 17:07:00,CRWV,74.94,76.66,70.471,74.445,18121041,0.0
2025-11-18 17:08:00,CRWV,74.87,76.63,70.471,74.41,18139899,-0.0009345171229474069
2025-11-18 17:09:00,CRWV,74.79,76.66,70.471,74.41,18160548,-0.00200360716196495
2025-11-18 17:10:00,CRWV,74.834,76.66,70.471,74.445,18217638,-0.0014154662050551927
2025-11-18 17:11:00,CRWV,74.915,76.66,70.471,74.445,18256127,-0.0003336558704337155
2025-11-18 17:12:00,CRWV,74.9454,76.66,70.471,74.445,18289207,7.205505008958938e-05
2025-11-18 17:13:00,CRWV,75.0901,76.66,70.471,74.445,18346002,0.002000932480615592
2025-11-18 17:14:00,CRWV,75.012,76.66,70.471,74.445,18378943,0.0009603073721344151
2025-11-18 17:15:00,CRWV,74.835,76.66,70.471,74.41,18524777,-0.001402103384430954
2025-11-18 17:16:00,CRWV,74.995,76.66,70.471,74.445,18566727,0.0007336512817815873
2025-11-18 17:17:00,CRWV,75.12,76.66,70.471,74.445,18593271,0.002399041534466332
2025-11-18 17:18:00,CRWV,75.0164,76.66,70.471,74.445,18639648,0.0010189629333649491
2025-11-18 17:19:00,CRWV,75.0029,76.66,70.471,74.41,18708389,0.0008389860898993986
2025-11-18 17:20:00,CRWV,75.04,76.66,70.471,74.445,18762725,0.0013335113324279724
2025-11-18 17:21:00,CRWV,75.15,76.66,70.471,74.445,18841239,0.0027983228334422412
2025-11-18 17:22:00,CRWV,75.3,76.66,70.471,74.445,18893485,0.004792341440306487
2025-11-18 17:23:00,CRWV,75.13,76.66,70.471,74.445,18927821,0.002532153015527842
2025-11-18 17:24:00,CRWV,75.075,76.66,70.471,74.445,18976838,0.0017998205038526837
2025-11-18 17:25:00,CRWV,74.94,76.66,70.471,74.41,19013541,0.0
2025-11-18 17:26:00,CRWV,75.1499,76.66,70.471,74.445,19065101,0.0027969921605675223
2025-11-18 17:27:00,CRWV,74.92,76.66,70.471,74.445,19120083,-0.00026691578965346463
2025-11-18 17:28:00,CRWV,74.51,76.66,70.471,74.445,19174395,-0.005754448799905127
2025-11-18 17:29:00,CRWV,74.5616,76.66,70.471,74.445,19298619,-0.0050621639909836326
2025-11-18 17:30:00,CRWV,74.7,76.66,70.471,74.41,19330737,-0.00320770122676962
2025-11-18 17:31:00,CRWV,74.65,76.66,70.471,74.41,19374658,-0.0038772693803417616
2025-11-18 17:32:00,CRWV,74.745,76.66,70.471,74.445,19418253,-0.0026054729640636208
2025-11-18 17:33:00,CRWV,74.57,76.66,70.471,74.445,19439200,-0.004949511809837939
2025-11-18 17:34:00,CRWV,74.73,76.66,70.471,74.41,19466280,-0.002806175423342506
2025-11-18 17:35:00,CRWV,75.28,76.66,70.471,74.445,19563803,0.0045267019115828675
2025-11-18 17:36:00,CRWV,75.555,76.66,70.471,74.445,19630309,0.008173074500182323
2025-11-18 17:37:00,CRWV,75.525,76.66,70.471,74.445,19686633,0.00777593390719438
2025-11-18 17:38:00,CRWV,75.6901,76.66,70.471,74.445,19740103,0.009959579133153365
2025-11-18 17:39:00,CRWV,76.17,76.66,70.471,74.445,19865023,0.016279891019155446
2025-11-18 17:40:00,CRWV,76.12,76.66,70.471,74.445,19985225,0.015623249062407623
2025-11-18 17:41:00,CRWV,76.39,76.66,70.471,74.445,20093420,0.01916400418772703
2025-11-18 17:42:00,CRWV,76.25,76.66,70.471,74.445,20162723,0.017329622121979815
2025-11-18 17:43:00,CRWV,76.33,76.66,70.471,74.445,20251365,0.01837825244483772
2025-11-18 17:44:00,CRWV,76.3912,76.66,70.471,74.445,20331084,0.019179712926760704
2025-11-18 17:45:00,CRWV,76.68,76.74,70.471,74.445,20420104,0.02295312481190262
2025-11-18 17:46:00,CRWV,76.4812,76.73,70.471,74.41,20486912,0.02035716563108101
2025-11-18 17:47:00,CRWV,76.3,76.73,70.471,74.41,20563055,0.017985144924869936
2025-11-18 17:48:00,CRWV,76.53,76.74,70.471,74.445,20626823,0.020995027456288524
2025-11-18 17:49:00,CRWV,76.85,76.89,70.471,74.445,20788524,0.025167676619063516
2025-11-18 17:50:00,CRWV,77.0799,77.08,70.471,74.41,20899841,0.028154752826383616
2025-11-18 17:51:00,CRWV,76.625,77.1,70.471,74.445,21049451,0.022235600890834234
2025-11-18 17:52:00,CRWV,76.58,77.1,70.471,74.445,21119856,0.021648152683607064
2025-11-18 17:53:00,CRWV,76.69,77.1,70.471,74.445,21202014,0.023083528411226496
2025-11-18 17:54:00,CRWV,77.0,77.08,70.471,74.41,21321052,0.027117628488142566
2025-11-18 17:55:00,CRWV,77.41,77.43,70.471,74.445,21482411,0.032428177851080695
2025-11-18 17:56:00,CRWV,77.24,77.43,70.471,74.445,21598007,0.030229664194772344
2025-11-18 17:57:00,CRWV,77.57,77.57,70.471,74.41,21742447,0.03449296113723888
2025-11-18 17:58:00,CRWV,77.5,77.6,70.471,74.445,21872483,0.033590142993760036
2025-11-18 17:59:00,CRWV,77.56,77.71,70.471,74.445,21987678,0.03436403700890976
2025-11-18 18:00:00,CRWV,77.16,77.71,70.471,74.445,22098664,0.029193394671987075
2025-11-18 18:01:00,CRWV,77.42,77.71,70.471,74.445,22497542,0.03255735178396087
2025-11-18 18:02:00,CRWV,77.47,77.71,70.471,74.445,22553543,0.03320297127826978
2025-11-18 18:03:00,CRWV,77.335,77.71,70.471,74.445,22634210,0.03145884112456173
2025-11-18 18:04:00,CRWV,77.5,77.71,70.471,74.445,22679002,0.033590142993760036
2025-11-18 18:05:00,CRWV,77.3,77.72,70.471,74.41,22742352,0.031006162227834914
2025-11-18 18:06:00,CRWV,77.535,77.71,70.471,74.445,22817496,0.03404165395057102
2025-11-18 18:07:00,CRWV,77.55,77.71,70.471,74.445,22904607,0.034235096257006575
2025-11-18 18:08:00,CRWV,77.475,77.72,70.471,74.41,22949994,0.03326751030827065
2025-11-18 18:09:00,CRWV,77.55,77.71,70.471,74.445,23014970,0.034235096257006575
2025-11-18 18:10:00,CRWV,77.407,77.71,70.471,74.445,23093962,0.03238942241724113
2025-11-18 18:11:00,CRWV,77.38,77.72,70.471,74.41,23147063,0.03204055590682566
2025-11-18 18:12:00,CRWV,77.45,77.71,70.471,74.445,23214363,0.03294477349733634
2025-11-18 18:13:00,CRWV,77.42,77.71,70.471,74.445,23264321,0.03255735178396087
2025-11-18 18:14:00,CRWV,77.3,77.71,70.471,74.445,23310139,0.031006162227834914
2025-11-18 18:15:00,CRWV,77.22,77.71,70.471,74.445,23381229,0.029970697470549024
2025-11-18 18:16:00,CRWV,77.17,77.71,70.471,74.445,23478075,0.029322987103970386
2025-11-18 18:17:00,CRWV,77.04,77.71,70.471,74.445,23527251,0.027636974124328893
2025-11-18 18:18:00,CRWV,76.94,77.71,70.471,74.445,23591060,0.026338103958607795
2025-11-18 18:19:00,CRWV,77.0984,77.71,70.471,74.445,23661744,0.02839473471863164
2025-11-18 18:20:00,CRWV,77.135,77.71,70.471,74.445,23898208,0.02886934009836156
2025-11-18 18:21:00,CRWV,76.755,77.71,70.471,74.445,23968183,0.023930737559623515
2025-11-18 18:22:00,CRWV,76.89,77.71,70.471,74.445,24033977,0.025688035678548143
2025-11-18 18:23:00,CRWV,76.94,77.71,70.471,74.445,24062623,0.026338103958607795
2025-11-18 18:24:00,CRWV,77.03,77.71,70.471,74.445,24140456,0.02750716299933325
2025-11-18 18:25:00,CRWV,77.15,77.72,70.471,74.41,24196157,0.02906378544362863
2025-11-18 18:26:00,CRWV,76.984,77.71,70.471,74.445,24254763,0.026909814688558402
2025-11-18 18:27:00,CRWV,76.76,77.71,70.471,74.445,24321983,0.02399587777395794
2025-11-18 18:28:00,CRWV,76.96,77.71,70.471,74.445,24372630,0.026598012991909704
2025-11-18 18:29:00,CRWV,76.71,77.72,70.471,74.445,24404483,0.023344284605663485
2025-11-18 18:30:00,CRWV,76.44,77.72,70.471,74.445,24455700,0.01981832600653101
2025-11-18 18:31:00,CRWV,76.685,77.72,70.471,74.445,24497994,0.023018328737201894
2025-11-18 18:32:00,CRWV,76.7,77.72,70.471,74.445,24539258,0.023213915007669297
2025-11-18 18:33:00,CRWV,76.69,77.72,70.471,74.41,24560622,0.023083528411226496
2025-11-18 18:34:00,CRWV,76.69,77.72,70.471,74.445,24622003,0.023083528411226496
2025-11-18 18:35:00,CRWV,76.7,77.72,70.471,74.445,24674312,0.023213915007669297
2025-11-18 18:36:00,CRWV,76.57,77.72,70.471,74.445,24713703,0.021517561759490725
2025-11-18 18:37:00,CRWV,76.425,77.72,70.471,74.41,24765821,0.019622074411356872
2025-11-18 18:38:00,CRWV,76.27,77.72,70.471,74.41,24802866,0.017591882810605943
2025-11-18 18:39:00,CRWV,76.3087,77.72,70.471,74.445,24861309,0.018099162015762345
2025-11-18 18:40:00,CRWV,76.44,77.72,70.471,74.445,24903532,0.01981832600653101
2025-11-18 18:41:00,CRWV,76.77,77.72,70.471,74.445,24964984,0.024126145474265875
2025-11-18 18:42:00,CRWV,77.16,77.72,70.471,74.445,25045811,0.029193394671987075
2025-11-18 18:43:00,CRWV,76.8,77.72,70.471,74.445,25082854,0.024516846788085106
2025-11-18 18:44:00,CRWV,76.61,77.72,70.471,74.41,25117422,0.022039823163188265
2025-11-18 18:45:00,CRWV,76.61,77.72,70.471,74.445,25144636,0.022039823163188265
2025-11-18 18:46:00,CRWV,76.5,77.72,70.471,74.445,25170400,0.020602947466948858
2025-11-18 18:47:00,CRWV,76.61,77.72,70.471,74.445,25198576,0.022039823163188265
2025-11-18 18:48:00,CRWV,76.6419,77.72,70.471,74.41,25223541,0.02245613122149912
2025-11-18 18:49:00,CRWV,76.58,77.72,70.471,74.445,25248232,0.021648152683607064
2025-11-18 18:50:00,CRWV,76.8,77.72,70.471,74.41,25278262,0.024516846788085106
2025-11-18 18:51:00,CRWV,76.79,77.72,70.471,74.445,25295313,0.024386629976911062
2025-11-18 18:52:00,CRWV,76.8803,77.72,70.471,74.445,25321743,0.025561873474106076
2025-11-18 18:53:00,CRWV,77.21,77.72,70.471,74.41,25355836,0.029841188955182958
2025-11-18 18:54:00,CRWV,77.01,77.72,70.471,74.41,25390451,0.027247490185617625
2025-11-18 18:55:00,CRWV,76.99,77.72,70.471,74.445,25418249,0.026987749924416944
2025-11-18 18:56:00,CRWV,76.76,77.72,70.471,74.41,25446017,0.02399587777395794
2025-11-18 18:57:00,CRWV,76.59,77.72,70.471,74.445,25471550,0.02177872655596094
2025-11-18 18:58:00,CRWV,76.5318,77.72,70.471,74.445,25510957,0.02101854736785465
2025-11-18 18:59:00,CRWV,76.05,77.72,70.471,74.445,25599644,0.01470322533976058
2025-11-18 19:00:00,CRWV,76.33,77.72,70.471,74.445,25645029,0.01837825244483772
2025-11-18 19:02:00,CRWV,76.425,77.72,70.471,74.445,25772949,0.019622074411356872
2025-11-18 19:03:00,CRWV,76.551,77.72,70.471,74.41,25778636,0.021269392010109377
2025-11-18 19:04:00,CRWV,76.3418,77.72,70.471,74.41,25795212,0.01853283240031743
2025-11-18 19:05:00,CRWV,76.41,77.72,70.471,74.445,25809476,0.01942578429393395
2025-11-18 19:06:00,CRWV,76.4848,77.72,70.471,74.445,25843156,0.020404234914459897
2025-11-18 19:07:00,CRWV,76.6777,77.72,70.471,74.445,25893380,0.02292312957853397
2025-11-18 19:08:00,CRWV,76.79,77.72,70.471,74.445,25912023,0.024386629976911062
2025-11-18 19:09:00,CRWV,76.88,77.72,70.471,74.445,25940667,0.0255579712964958
2025-11-18 19:10:00,CRWV,77.05,77.72,70.471,74.445,25975671,0.027766768400583494
2025-11-18 19:11:00,CRWV,76.94,77.72,70.471,74.445,26027648,0.026338103958607795
2025-11-18 19:12:00,CRWV,77.06,77.72,70.471,74.445,26056694,0.027896545832470226
2025-11-18 19:13:00,CRWV,77.22,77.72,70.471,74.445,26113718,0.029970697470549024
2025-11-18 19:14:00,CRWV,77.36,77.72,70.471,74.445,26178003,0.031782057779497504
2025-11-18 19:15:00,CRWV,77.0684,77.72,70.471,74.445,26223107,0.02800554586112586
2025-11-18 19:16:00,CRWV,77.07,77.72,70.471,74.445,26267523,0.02802630642436056
2025-11-18 19:17:00,CRWV,76.91,77.72,70.471,74.41,26293233,0.025948113703421073
2025-11-18 19:18:00,CRWV,76.78,77.72,70.471,74.445,26322103,0.024256396207110353
2025-11-18 19:19:00,CRWV,76.83,77.72,70.471,74.445,26344161,0.02490739551400229
2025-11-18 19:20:00,CRWV,76.92,77.72,70.471,74.41,26363940,0.02607812735503779
2025-11-18 19:21:00,CRWV,77.0,77.72,70.471,74.445,26428728,0.027117628488142566
2025-11-18 19:22:00,CRWV,77.0,77.72,70.471,74.41,26456767,0.027117628488142566
2025-11-18 19:23:00,CRWV,77.245,77.72,70.471,74.445,26510054,0.030294395398471768
2025-11-18 19:24:00,CRWV,77.13,77.72,70.471,74.445,26553833,0.028804516580366448
2025-11-18 19:25:00,CRWV,77.38,77.72,70.471,74.445,26636376,0.03204055590682566
2025-11-18 19:26:00,CRWV,77.38,77.72,70.471,74.445,26701414,0.03204055590682566
2025-11-18 19:27:00,CRWV,77.11,77.72,70.471,74.445,26752470,0.028545180479327987
2025-11-18 19:28:00,CRWV,76.9,77.72,70.471,74.445,26787412,0.02581808314605718
2025-11-18 19:29:00,CRWV,76.7,77.72,70.471,74.41,26834810,0.023213915007669297
2025-11-18 19:30:00,CRWV,76.832,77.72,70.471,74.41,26875647,0.02493342667330139
2025-11-18 19:31:00,CRWV,76.95,77.72,70.471,74.41,26913707,0.026468066919346923
2025-11-18 19:32:00,CRWV,76.94,77.72,70.471,74.445,26981703,0.026338103958607795
2025-11-18 19:33:00,CRWV,77.125,77.72,70.471,74.41,27055676,0.02873968886001066
2025-11-18 19:34:00,CRWV,76.96,77.72,70.471,74.445,27120666,0.026598012991909704
2025-11-18 19:35:00,CRWV,77.1,77.72,70.471,74.41,27174622,0.02841548720374235
2025-11-18 19:36:00,CRWV,77.16,77.72,70.471,74.445,27237801,0.029193394671987075
2025-11-18 19:37:00,CRWV,77.24,77.72,70.471,74.445,27267543,0.030229664194772344
2025-11-18 19:38:00,CRWV,77.165,77.72,70.471,74.41,27327718,0.02925819298725364
2025-11-18 19:39:00,CRWV,77.335,77.72,70.471,74.445,27364367,0.03145884112456173
2025-11-18 19:40:00,CRWV,77.495,77.72,70.471,74.445,27428278,0.033525624783472936
2025-11-18 19:41:00,CRWV,77.635,77.8799,70.471,74.445,27505084,0.03533056306759183
2025-11-18 19:42:00,CRWV,77.48,77.8799,70.471,74.41,27583287,0.03333204517325393
2025-11-18 19:43:00,CRWV,77.2012,77.8799,70.471,74.41,27624816,0.02972720758583272
2025-11-18 19:44:00,CRWV,77.31,77.8799,70.471,74.445,27667861,0.031135519966842197
2025-11-18 19:45:00,CRWV,76.99,77.8799,70.471,74.445,27724046,0.026987749924416944
2025-11-18 19:46:00,CRWV,77.17,77.8799,70.471,74.41,27761022,0.029322987103970386
2025-11-18 19:47:00,CRWV,77.125,77.8799,70.471,74.445,27789832,0.02873968886001066
2025-11-18 19:48:00,CRWV,77.31,77.8799,70.471,74.41,27817376,0.031135519966842197
2025-11-18 19:49:00,CRWV,77.15,77.8799,70.471,74.445,27870542,0.02906378544362863
2025-11-18 19:50:00,CRWV,77.16,77.8799,70.471,74.41,27892312,0.029193394671987075
2025-11-18 19:51:00,CRWV,76.92,77.77,70.471,74.445,27920941,0.02607812735503779
2025-11-18 19:52:00,CRWV,76.7681,77.8799,70.471,74.41,27959981,0.02410139591698867
2025-11-18 19:53:00,CRWV,76.715,77.77,70.471,74.445,27997731,0.023409463031627876
2025-11-18 19:54:00,CRWV,76.64,77.77,70.471,74.445,28027095,0.022431340297063916
2025-11-18 19:55:00,CRWV,76.3199,77.8799,70.471,74.41,28111312,0.018245923501094725
2025-11-18 19:56:00,CRWV,76.42,77.77,70.471,74.445,28177567,0.01955664865321269
2025-11-18 19:57:00,CRWV,76.63,77.8799,70.471,74.41,28217974,0.02230085161677158
2025-11-18 20:03:00,CRWV,76.46,77.8799,70.471,74.41,28470691,0.020079934902725378
2025-11-18 20:05:00,CRWV,76.1098,77.8799,70.471,74.41,28533393,0.015489241134718506
2025-11-18 20:06:00,CRWV,76.237,77.8799,70.471,74.445,28585331,0.0171591157833214
2025-11-18 20:07:00,CRWV,76.28,77.8799,70.471,74.41,28625748,0.01772298736667701
2025-11-18 20:31:00,CRWV,75.8899,77.8799,70.471,74.41,29567861,0.012595812352745725
2025-11-18 20:34:00,CRWV,75.74,77.8799,70.471,74.41,29660598,0.010618629108107389
2025-11-18 20:42:00,CRWV,76.02,77.8799,70.471,74.445,30011354,0.014308670195561302
2025-11-18 20:46:00,CRWV,75.62,77.8799,70.471,74.445,30262769,0.00903300509724567
2025-11-18 20:48:00,CRWV,75.51,77.8799,70.471,74.445,30364601,0.007577304449793059
2025-11-18 20:50:00,CRWV,75.5545,77.8799,70.471,74.445,30497202,0.008166456782566832
2025-11-18 20:51:00,CRWV,75.622,77.8799,70.471,74.445,30523307,0.009059452777124442
2025-11-18 20:52:00,CRWV,75.6665,77.8799,70.471,74.445,30595238,0.009647732802154012
2025-11-18 20:53:00,CRWV,75.465,77.8799,70.471,74.445,30641939,0.0069811792458502695
2025-11-18 20:54:00,CRWV,75.255,77.8799,70.471,74.41,30753348,0.0041945532387846485
2025-11-18 20:55:00,CRWV,75.3,77.8799,70.471,74.41,30879562,0.004792341440306487
2025-11-18 20:56:00,CRWV,75.25,77.8799,70.471,74.445,30988324,0.0041281102634439
2025-11-18 20:57:00,CRWV,75.05,77.8799,70.471,74.445,31156290,0.001466764713929659
2025-11-18 20:58:00,CRWV,75.06,77.8799,70.471,74.445,31319759,0.0016000003413334314
2025-11-18 20:59:00,CRWV,75.015,77.8799,70.471,74.41,31555777,0.0010003001734354337
2025-11-19 14:45:00,CRWV,75.91,76.84,74.75,74.865,2723070,0.01286063466313545
2025-11-19 14:46:00,CRWV,75.985,76.84,74.75,74.865,2834096,0.013848159020027116
2025-11-19 14:47:00,CRWV,75.75,76.84,74.75,75.0,2988868,0.010750651023937324
2025-11-19 14:48:00,CRWV,75.54,76.84,74.75,74.865,3093234,0.007974523918769547
2025-11-19 14:49:00,CRWV,76.2,76.84,74.75,75.0,3207604,0.016673669327059378
2025-11-19 14:50:00,CRWV,75.88,76.84,74.75,75.0,3300535,0.012465351701272184
2025-11-19 14:51:00,CRWV,75.69,76.84,74.75,74.865,3414950,0.009958257955534667
2025-11-19 14:52:00,CRWV,75.5595,76.84,74.75,75.0,3493756,0.008232631988065084
2025-11-19 14:53:00,CRWV,75.5,76.84,74.75,75.0,3549864,0.007444862889437705
2025-11-19 14:54:00,CRWV,75.79,76.84,74.75,74.865,3614035,0.011278564458396608
2025-11-19 14:55:00,CRWV,75.49,76.84,74.75,74.865,3649358,0.007312403785992202
2025-11-19 14:56:00,CRWV,75.36,76.84,74.75,75.0,3748713,0.0055888369025664155
2025-11-19 14:57:00,CRWV,75.94,76.84,74.75,75.0,3801740,0.013255761438114978
2025-11-19 14:58:00,CRWV,75.9,76.84,74.75,74.865,3950103,0.01272889103604311
2025-11-19 14:59:00,CRWV,75.85,76.84,74.75,75.0,4027263,0.012069912428999881
2025-11-19 15:00:00,CRWV,76.08,76.84,74.75,75.0,4285227,0.015097624871593466
2025-11-19 15:01:00,CRWV,75.83,76.84,74.75,74.865,4438620,0.011806199347302865
2025-11-19 15:02:00,CRWV,75.7264,76.84,74.75,75.0,4536523,0.010439051326678004
2025-11-19 15:03:00,CRWV,75.68,76.84,74.75,75.0,4602921,0.009826131378081693
2025-11-19 15:04:00,CRWV,75.6078,76.84,74.75,74.865,4641974,0.008871659100987321
